"Time (UTCG)","x (km)","y (km)","z (km)","vx (km/sec)","vy (km/sec)","vz (km/sec)"
13 Feb 2019 06:32:30.000,-1254.562104,-3636.482698,-6043.734188,2.839848,5.624891,-3.976677
13 Feb 2019 06:33:00.000,-1168.770427,-3465.995219,-6160.069864,2.879123,5.739998,-3.778382
13 Feb 2019 06:33:30.000,-1081.842500,-3292.138270,-6270.401561,2.915591,5.849502,-3.576445
13 Feb 2019 06:34:00.000,-993.863037,-3115.081501,-6374.622951,2.949219,5.953301,-3.371062
13 Feb 2019 06:34:30.000,-904.917733,-2934.997577,-6472.633650,2.979975,6.051295,-3.162433
13 Feb 2019 06:35:00.000,-815.093180,-2752.062012,-6564.339300,3.007830,6.143393,-2.950760
13 Feb 2019 06:35:30.000,-724.476786,-2566.453001,-6649.651658,3.032759,6.229509,-2.736249
13 Feb 2019 06:36:00.000,-633.156692,-2378.351251,-6728.488672,3.054739,6.309561,-2.519106
13 Feb 2019 06:36:30.000,-541.221685,-2187.939807,-6800.774547,3.073749,6.383475,-2.299543
13 Feb 2019 06:37:00.000,-448.761121,-1995.403875,-6866.439818,3.089773,6.451181,-2.077770
13 Feb 2019 06:37:30.000,-355.864831,-1800.930655,-6925.421404,3.102795,6.512616,-1.854001
13 Feb 2019 06:38:00.000,-262.623047,-1604.709155,-6977.662665,3.112804,6.567722,-1.628453
13 Feb 2019 06:38:30.000,-169.126310,-1406.930021,-7023.113449,3.119790,6.616449,-1.401341
13 Feb 2019 06:39:00.000,-75.465389,-1207.785351,-7061.730138,3.123748,6.658750,-1.172885
13 Feb 2019 06:39:30.000,18.268806,-1007.468521,-7093.475678,3.124674,6.694586,-0.943304
13 Feb 2019 06:40:00.000,111.985306,-806.174001,-7118.319620,3.122568,6.723923,-0.712818
13 Feb 2019 06:40:30.000,205.593171,-604.097177,-7136.238139,3.117432,6.746735,-0.481648
13 Feb 2019 06:41:00.000,299.001571,-401.434162,-7147.214056,3.109272,6.762999,-0.250017
13 Feb 2019 06:41:30.000,392.119873,-198.381623,-7151.236853,3.098094,6.772701,-0.018147
13 Feb 2019 06:42:00.000,484.857726,4.863410,-7148.302681,3.083911,6.775831,0.213741
13 Feb 2019 06:42:30.000,577.125140,208.103723,-7138.414365,3.066734,6.772386,0.445423
13 Feb 2019 06:43:00.000,668.832576,411.142102,-7121.581400,3.046582,6.762370,0.676678
13 Feb 2019 06:43:30.000,759.891024,613.781515,-7097.819942,3.023472,6.745791,0.907283
13 Feb 2019 06:44:00.000,850.212090,815.825298,-7067.152796,2.997427,6.722665,1.137018
13 Feb 2019 06:44:30.000,939.708076,1017.077338,-7029.609399,2.968472,6.693013,1.365661
13 Feb 2019 06:45:00.000,1028.292061,1217.342251,-6985.225788,2.936633,6.656863,1.592993
13 Feb 2019 06:45:30.000,1115.877986,1416.425570,-6934.044577,2.901940,6.614247,1.818796
13 Feb 2019 06:46:00.000,1202.380731,1614.133925,-6876.114914,2.864427,6.565207,2.042852
13 Feb 2019 06:46:30.000,1287.716197,1810.275222,-6811.492445,2.824129,6.509787,2.264946
13 Feb 2019 06:47:00.000,1371.801383,2004.658825,-6740.239262,2.781083,6.448038,2.484863
13 Feb 2019 06:47:30.000,1454.554470,2197.095739,-6662.423852,2.735330,6.380019,2.702391
13 Feb 2019 06:48:00.000,1535.894891,2387.398780,-6578.121036,2.686913,6.305793,2.917320
13 Feb 2019 06:48:30.000,1615.743415,2575.382761,-6487.411908,2.635879,6.225429,3.129443
13 Feb 2019 06:49:00.000,1694.022217,2760.864663,-6390.383758,2.582274,6.139002,3.338553
13 Feb 2019 06:49:30.000,1770.654955,2943.663813,-6287.130003,2.526151,6.046594,3.544449
13 Feb 2019 06:50:00.000,1845.566848,3123.602052,-6177.750102,2.467561,5.948292,3.746930
13 Feb 2019 06:50:30.000,1918.684739,3300.503912,-6062.349469,2.406561,5.844187,3.945798
13 Feb 2019 06:51:00.000,1989.937175,3474.196783,-5941.039378,2.343208,5.734378,4.140861
13 Feb 2019 06:51:30.000,2059.254473,3644.511080,-5813.936869,2.277563,5.618968,4.331928
13 Feb 2019 06:52:00.000,2126.568790,3811.280408,-5681.164638,2.209687,5.498067,4.518812
13 Feb 2019 06:52:30.000,2191.814187,3974.341726,-5542.850932,2.139646,5.371788,4.701330
13 Feb 2019 06:53:00.000,2254.926700,4133.535510,-5399.129430,2.067507,5.240253,4.879303
13 Feb 2019 06:53:30.000,2315.844399,4288.705904,-5250.139126,1.993338,5.103585,5.052555
13 Feb 2019 06:54:00.000,2374.507454,4439.700881,-5096.024198,1.917210,4.961915,5.220917
13 Feb 2019 06:54:30.000,2430.858193,4586.372393,-4936.933880,1.839196,4.815378,5.384222
13 Feb 2019 06:55:00.000,2484.841162,4728.576519,-4773.022321,1.759372,4.664114,5.542308
13 Feb 2019 06:55:30.000,2536.403183,4866.173611,-4604.448447,1.677813,4.508268,5.695018
13 Feb 2019 06:56:00.000,2585.493406,4999.028435,-4431.375812,1.594599,4.347989,5.842201
13 Feb 2019 06:56:30.000,2632.063364,5127.010310,-4253.972442,1.509809,4.183431,5.983711
13 Feb 2019 06:57:00.000,2676.067026,5249.993241,-4072.410681,1.423526,4.014753,6.119405
13 Feb 2019 06:57:30.000,2717.460838,5367.856051,-3886.867028,1.335833,3.842118,6.249149
13 Feb 2019 06:58:00.000,2756.203779,5480.482504,-3697.521969,1.246816,3.665691,6.372812
13 Feb 2019 06:58:30.000,2792.257397,5587.761427,-3504.559804,1.156560,3.485644,6.490270
13 Feb 2019 06:59:00.000,2825.585853,5689.586826,-3308.168472,1.065153,3.302152,6.601405
13 Feb 2019 06:59:30.000,2856.155963,5785.858002,-3108.539370,0.972685,3.115393,6.706104
13 Feb 2019 07:00:00.000,2883.937230,5876.479650,-2905.867168,0.879245,2.925547,6.804262
13 Feb 2019 07:00:30.000,2908.901879,5961.361966,-2700.349620,0.784926,2.732801,6.895779
13 Feb 2019 07:01:00.000,2931.024890,6040.420743,-2492.187371,0.689818,2.537343,6.980561
13 Feb 2019 07:01:30.000,2950.284024,6113.577457,-2281.583760,0.594016,2.339362,7.058523
13 Feb 2019 07:02:00.000,2966.659848,6180.759360,-2068.744622,0.497613,2.139054,7.129584
13 Feb 2019 07:02:30.000,2980.135761,6241.899550,-1853.878084,0.400704,1.936614,7.193672
13 Feb 2019 07:03:00.000,2990.698010,6296.937050,-1637.194359,0.303384,1.732240,7.250720
13 Feb 2019 07:03:30.000,2998.335709,6345.816875,-1418.905537,0.205750,1.526135,7.300669
13 Feb 2019 07:04:00.000,3003.040853,6388.490092,-1199.225374,0.107897,1.318500,7.343468
13 Feb 2019 07:04:30.000,3004.808324,6424.913872,-978.369080,0.009921,1.109540,7.379071
13 Feb 2019 07:05:00.000,3003.635907,6455.051543,-756.553101,-0.088080,0.899460,7.407441
13 Feb 2019 07:05:30.000,2999.524287,6478.872629,-533.994903,-0.186010,0.688468,7.428547
13 Feb 2019 07:06:00.000,2992.477054,6496.352887,-310.912754,-0.283771,0.476773,7.442367
13 Feb 2019 07:06:30.000,2982.500700,6507.474333,-87.525503,-0.381268,0.264582,7.448885
13 Feb 2019 07:07:00.000,2969.604616,6512.225266,135.947640,-0.478404,0.052107,7.448092
13 Feb 2019 07:07:30.000,2953.801083,6510.600282,359.287326,-0.575082,-0.160444,7.439988
13 Feb 2019 07:08:00.000,2935.105260,6502.600286,582.274290,-0.671207,-0.372859,7.424579
13 Feb 2019 07:08:30.000,2913.535172,6488.232486,804.689568,-0.766684,-0.584929,7.401878
13 Feb 2019 07:09:00.000,2889.111689,6467.510397,1026.314727,-0.861417,-0.796444,7.371908
13 Feb 2019 07:09:30.000,2861.858512,6440.453820,1246.932078,-0.955314,-1.007193,7.334696
13 Feb 2019 07:10:00.000,2831.802143,6407.088832,1466.324902,-1.048281,-1.216969,7.290279
13 Feb 2019 07:10:30.000,2798.971861,6367.447753,1684.277668,-1.140226,-1.425564,7.238699
13 Feb 2019 07:11:00.000,2763.399696,6321.569118,1900.576249,-1.231058,-1.632771,7.180008
13 Feb 2019 07:11:30.000,2725.120390,6269.497636,2115.008143,-1.320687,-1.838386,7.114263
13 Feb 2019 07:12:00.000,2684.171369,6211.284147,2327.362683,-1.409024,-2.042204,7.041529
13 Feb 2019 07:12:30.000,2640.592697,6146.985567,2537.431253,-1.495982,-2.244025,6.961878
13 Feb 2019 07:13:00.000,2594.427043,6076.664830,2745.007497,-1.581475,-2.443647,6.875388
13 Feb 2019 07:13:30.000,2545.719633,6000.390825,2949.887525,-1.665418,-2.640876,6.782145
13 Feb 2019 07:14:00.000,2494.518203,5918.238323,3151.870122,-1.747729,-2.835514,6.682242
13 Feb 2019 07:14:30.000,2440.872953,5830.287899,3350.756946,-1.828326,-3.027371,6.575777
13 Feb 2019 07:15:00.000,2384.836494,5736.625852,3546.352726,-1.907129,-3.216257,6.462857
13 Feb 2019 07:15:30.000,2326.463793,5637.344113,3738.465460,-1.984062,-3.401986,6.343594
13 Feb 2019 07:16:00.000,2265.812120,5532.540149,3926.906603,-2.059048,-3.584374,6.218105
13 Feb 2019 07:16:30.000,2202.940986,5422.316867,4111.491256,-2.132013,-3.763243,6.086516
13 Feb 2019 07:17:00.000,2137.912083,5306.782502,4292.038345,-2.202887,-3.938416,5.948957
13 Feb 2019 07:17:30.000,2070.789225,5186.050511,4468.370807,-2.271599,-4.109722,5.805565
13 Feb 2019 07:18:00.000,2001.638276,5060.239453,4640.315754,-2.338082,-4.276992,5.656481
13 Feb 2019 07:18:30.000,1930.527090,4929.472870,4807.704652,-2.402270,-4.440063,5.501854
13 Feb 2019 07:19:00.000,1857.525437,4793.879159,4970.373477,-2.464102,-4.598774,5.341836
13 Feb 2019 07:19:30.000,1782.704936,4653.591442,5128.162881,-2.523517,-4.752971,5.176587
13 Feb 2019 07:20:00.000,1706.138981,4508.747431,5280.918343,-2.580456,-4.902502,5.006269
13 Feb 2019 07:20:30.000,1627.902668,4359.489287,5428.490319,-2.634865,-5.047222,4.831050
13 Feb 2019 07:21:00.000,1548.072719,4205.963481,5570.734383,-2.686690,-5.186989,4.651105
13 Feb 2019 07:21:30.000,1466.727406,4048.320638,5707.511371,-2.735881,-5.321668,4.466609
13 Feb 2019 07:22:00.000,1383.946471,3886.715394,5838.687508,-2.782390,-5.451128,4.277746
13 Feb 2019 07:22:30.000,1299.811050,3721.306239,5964.134541,-2.826173,-5.575242,4.084701
13 Feb 2019 07:23:00.000,1214.403590,3552.255356,6083.729852,-2.867186,-5.693890,3.887664
13 Feb 2019 07:23:30.000,1127.807768,3379.728463,6197.356584,-2.905391,-5.806957,3.686829
13 Feb 2019 07:24:00.000,1040.108408,3203.894647,6304.903742,-2.940750,-5.914333,3.482393
13 Feb 2019 07:24:30.000,951.391401,3024.926198,6406.266301,-2.973229,-6.015915,3.274557
13 Feb 2019 07:25:00.000,861.743614,2842.998438,6501.345304,-3.002797,-6.111605,3.063524
13 Feb 2019 07:25:30.000,771.252811,2658.289551,6590.047954,-3.029426,-6.201309,2.849502
13 Feb 2019 07:26:00.000,680.007568,2470.980405,6672.287698,-3.053089,-6.284942,2.632700
13 Feb 2019 07:26:30.000,588.097179,2281.254379,6747.984310,-3.073765,-6.362422,2.413329
13 Feb 2019 07:27:00.000,495.611578,2089.297180,6817.063963,-3.091434,-6.433675,2.191605
13 Feb 2019 07:27:30.000,402.641247,1895.296670,6879.459297,-3.106078,-6.498632,1.967745
13 Feb 2019 07:28:00.000,309.277132,1699.442673,6935.109480,-3.117684,-6.557231,1.741966
13 Feb 2019 07:28:30.000,215.610549,1501.926802,6983.960266,-3.126241,-6.609415,1.514489
13 Feb 2019 07:29:00.000,121.733105,1302.942266,7025.964043,-3.131741,-6.655134,1.285536
13 Feb 2019 07:29:30.000,27.736601,1102.683688,7061.079877,-3.134178,-6.694344,1.055330
13 Feb 2019 07:30:00.000,-66.287051,901.346918,7089.273548,-3.133551,-6.727008,0.824096
13 Feb 2019 07:30:30.000,-160.245917,699.128840,7110.517581,-3.129860,-6.753093,0.592058
13 Feb 2019 07:31:00.000,-254.048130,496.227188,7124.791273,-3.123109,-6.772576,0.359444
13 Feb 2019 07:31:30.000,-347.601978,292.840354,7132.080712,-3.113304,-6.785436,0.126479
13 Feb 2019 07:32:00.000,-440.815992,89.167199,7132.378784,-3.100455,-6.791662,-0.106609
13 Feb 2019 07:32:30.000,-533.599032,-114.593140,7125.685189,-3.084575,-6.791248,-0.339594
13 Feb 2019 07:33:00.000,-625.860379,-318.241439,7112.006432,-3.065678,-6.784193,-0.572249
13 Feb 2019 07:33:30.000,-717.509814,-521.578579,7091.355823,-3.043784,-6.770505,-0.804347
13 Feb 2019 07:34:00.000,-808.457713,-724.405734,7063.753463,-3.018913,-6.750197,-1.035661
13 Feb 2019 07:34:30.000,-898.615129,-926.524566,7029.226226,-2.991089,-6.723287,-1.265968
13 Feb 2019 07:35:00.000,-987.893874,-1127.737413,6987.807735,-2.960340,-6.689802,-1.495041
13 Feb 2019 07:35:30.000,-1076.206614,-1327.847480,6939.538330,-2.926694,-6.649774,-1.722658
13 Feb 2019 07:36:00.000,-1163.466941,-1526.659027,6884.465036,-2.890185,-6.603241,-1.948596
13 Feb 2019 07:36:30.000,-1249.589466,-1723.977558,6822.641514,-2.850847,-6.550248,-2.172636
13 Feb 2019 07:37:00.000,-1334.489896,-1919.610010,6754.128017,-2.808718,-6.490844,-2.394558
13 Feb 2019 07:37:30.000,-1418.085120,-2113.364938,6678.991330,-2.763840,-6.425089,-2.614146
13 Feb 2019 07:38:00.000,-1500.293285,-2305.052703,6597.304717,-2.716255,-6.353044,-2.831184
13 Feb 2019 07:38:30.000,-1581.033879,-2494.485652,6509.147845,-2.666010,-6.274780,-3.045461
13 Feb 2019 07:39:00.000,-1660.227810,-2681.478305,6414.606715,-2.613153,-6.190371,-3.256766
13 Feb 2019 07:39:30.000,-1737.797482,-2865.847533,6313.773584,-2.557735,-6.099899,-3.464893
13 Feb 2019 07:40:00.000,-1813.666869,-3047.412738,6206.746875,-2.499810,-6.003451,-3.669637
13 Feb 2019 07:40:30.000,-1887.761598,-3225.996032,6093.631091,-2.439434,-5.901120,-3.870797
13 Feb 2019 07:41:00.000,-1960.009012,-3401.422410,5974.536712,-2.376666,-5.793006,-4.068176
13 Feb 2019 07:41:30.000,-2030.338249,-3573.519921,5849.580096,-2.311566,-5.679214,-4.261580
13 Feb 2019 07:42:00.000,-2098.680313,-3742.119842,5718.883368,-2.244198,-5.559853,-4.450818
13 Feb 2019 07:42:30.000,-2164.968137,-3907.056844,5582.574305,-2.174628,-5.435039,-4.635704
13 Feb 2019 07:43:00.000,-2229.136657,-4068.169157,5440.786214,-2.102923,-5.304894,-4.816056
13 Feb 2019 07:43:30.000,-2291.122872,-4225.298728,5293.657808,-2.029153,-5.169545,-4.991695
13 Feb 2019 07:44:00.000,-2350.865912,-4378.291384,5141.333071,-1.953390,-5.029123,-5.162448
13 Feb 2019 07:44:30.000,-2408.307096,-4526.996987,4983.961121,-1.875709,-4.883765,-5.328147
13 Feb 2019 07:45:00.000,-2463.389995,-4671.269579,4821.696070,-1.796185,-4.733613,-5.488627
13 Feb 2019 07:45:30.000,-2516.060485,-4810.967539,4654.696869,-1.714895,-4.578815,-5.643730
13 Feb 2019 07:46:00.000,-2566.266809,-4945.953718,4483.127159,-1.631920,-4.419521,-5.793302
13 Feb 2019 07:46:30.000,-2613.959622,-5076.095583,4307.155110,-1.547342,-4.255888,-5.937194
13 Feb 2019 07:47:00.000,-2659.092049,-5201.265350,4126.953257,-1.461242,-4.088075,-6.075265
13 Feb 2019 07:47:30.000,-2701.619729,-5321.340118,3942.698334,-1.373707,-3.916249,-6.207376
13 Feb 2019 07:48:00.000,-2741.500865,-5436.201989,3754.571095,-1.284821,-3.740578,-6.333397
13 Feb 2019 07:48:30.000,-2778.696260,-5545.738193,3562.756139,-1.194673,-3.561235,-6.453203
13 Feb 2019 07:49:00.000,-2813.169366,-5649.841204,3367.441729,-1.103350,-3.378396,-6.566675
13 Feb 2019 07:49:30.000,-2844.886318,-5748.408849,3168.819603,-1.010944,-3.192242,-6.673699
13 Feb 2019 07:50:00.000,-2873.815970,-5841.344413,2967.084783,-0.917546,-3.002956,-6.774170
13 Feb 2019 07:50:30.000,-2899.929926,-5928.556740,2762.435382,-0.823247,-2.810725,-6.867988
13 Feb 2019 07:51:00.000,-2923.202574,-6009.960325,2555.072404,-0.728141,-2.615739,-6.955060
13 Feb 2019 07:51:30.000,-2943.611107,-6085.475406,2345.199546,-0.632322,-2.418191,-7.035300
13 Feb 2019 07:52:00.000,-2961.135551,-6155.028040,2133.022988,-0.535885,-2.218276,-7.108628
13 Feb 2019 07:52:30.000,-2975.758787,-6218.550187,1918.751192,-0.438925,-2.016193,-7.174971
13 Feb 2019 07:53:00.000,-2987.466563,-6275.979771,1702.594686,-0.341537,-1.812140,-7.234265
13 Feb 2019 07:53:30.000,-2996.247514,-6327.260751,1484.765855,-0.243819,-1.606320,-7.286451
13 Feb 2019 07:54:00.000,-3002.093173,-6372.343174,1265.478726,-0.145867,-1.398937,-7.331477
13 Feb 2019 07:54:30.000,-3004.997978,-6411.183225,1044.948748,-0.047779,-1.190197,-7.369301
13 Feb 2019 07:55:00.000,-3004.959278,-6443.743274,823.392581,0.050350,-0.980306,-7.399885
13 Feb 2019 07:55:30.000,-3001.977335,-6469.991913,601.027867,0.148421,-0.769471,-7.423200
13 Feb 2019 07:56:00.000,-2996.055326,-6489.903981,378.073019,0.246338,-0.557903,-7.439225
13 Feb 2019 07:56:30.000,-2987.199333,-6503.460596,154.746990,0.344004,-0.345809,-7.447944
13 Feb 2019 07:57:00.000,-2975.418344,-6510.649167,-68.730938,0.441322,-0.133401,-7.449351
13 Feb 2019 07:57:30.000,-2960.724235,-6511.463405,-292.141387,0.538196,0.079111,-7.443447
13 Feb 2019 07:58:00.000,-2943.131762,-6505.903325,-515.265096,0.634531,0.291518,-7.430238
13 Feb 2019 07:58:30.000,-2922.658542,-6493.975248,-737.883148,0.730231,0.503610,-7.409740
13 Feb 2019 07:59:00.000,-2899.325034,-6475.691784,-959.777190,0.825201,0.715176,-7.381975
13 Feb 2019 07:59:30.000,-2873.154518,-6451.071820,-1180.729653,0.919349,0.926008,-7.346973
13 Feb 2019 08:00:00.000,-2844.173067,-6420.140494,-1400.523967,1.012582,1.135899,-7.304772
13 Feb 2019 08:00:30.000,-2812.409519,-6382.929164,-1618.944786,1.104807,1.344641,-7.255415
13 Feb 2019 08:01:00.000,-2777.895449,-6339.475376,-1835.778197,1.195935,1.552029,-7.198954
13 Feb 2019 08:01:30.000,-2740.665129,-6289.822813,-2050.811938,1.285876,1.757860,-7.135447
13 Feb 2019 08:02:00.000,-2700.755498,-6234.021251,-2263.835606,1.374542,1.961930,-7.064960
13 Feb 2019 08:02:30.000,-2658.206115,-6172.126502,-2474.640870,1.461845,2.164039,-6.987566
13 Feb 2019 08:03:00.000,-2613.059121,-6104.200351,-2683.021674,1.547702,2.363991,-6.903343
13 Feb 2019 08:03:30.000,-2565.359196,-6030.310484,-2888.774440,1.632027,2.561588,-6.812378
13 Feb 2019 08:04:00.000,-2515.153504,-5950.530420,-3091.698273,1.714740,2.756639,-6.714763
13 Feb 2019 08:04:30.000,-2462.491652,-5864.939429,-3291.595150,1.795758,2.948952,-6.610597
13 Feb 2019 08:05:00.000,-2407.425630,-5773.622440,-3488.270121,1.875005,3.138341,-6.499986
13 Feb 2019 08:05:30.000,-2350.009763,-5676.669959,-3681.531493,1.952402,3.324621,-6.383042
13 Feb 2019 08:06:00.000,-2290.300649,-5574.177964,-3871.191017,2.027876,3.507612,-6.259882
13 Feb 2019 08:06:30.000,-2228.357103,-5466.247810,-4057.064069,2.101352,3.687136,-6.130631
13 Feb 2019 08:07:00.000,-2164.240095,-5352.986113,-4238.969829,2.172761,3.863019,-5.995417
13 Feb 2019 08:07:30.000,-2098.012687,-5234.504648,-4416.731449,2.242034,4.035092,-5.854376
13 Feb 2019 08:08:00.000,-2029.739970,-5110.920224,-4590.176224,2.309104,4.203189,-5.707650
13 Feb 2019 08:08:30.000,-1959.488996,-4982.354567,-4759.135754,2.373907,4.367147,-5.555384
13 Feb 2019 08:09:00.000,-1887.328707,-4848.934193,-4923.446102,2.436381,4.526810,-5.397729
13 Feb 2019 08:09:30.000,-1813.329873,-4710.790277,-5082.947948,2.496467,4.682024,-5.234843
13 Feb 2019 08:10:00.000,-1737.565012,-4568.058522,-5237.486736,2.554106,4.832640,-5.066885
13 Feb 2019 08:10:30.000,-1660.108323,-4420.879018,-5386.912817,2.609246,4.978516,-4.894023
13 Feb 2019 08:11:00.000,-1581.035611,-4269.396102,-5531.081587,2.661832,5.119510,-4.716426
13 Feb 2019 08:11:30.000,-1500.424210,-4113.758213,-5669.853619,2.711816,5.255490,-4.534269
13 Feb 2019 08:12:00.000,-1418.352907,-3954.117743,-5803.094788,2.759151,5.386326,-4.347731
13 Feb 2019 08:12:30.000,-1334.901867,-3790.630886,-5930.676398,2.803791,5.511894,-4.156996
13 Feb 2019 08:13:00.000,-1250.152552,-3623.457486,-6052.475289,2.845695,5.632075,-3.962248
13 Feb 2019 08:13:30.000,-1164.187641,-3452.760874,-6168.373957,2.884823,5.746755,-3.763679
13 Feb 2019 08:14:00.000,-1077.090953,-3278.707714,-6278.260650,2.921140,5.855825,-3.561483
13 Feb 2019 08:14:30.000,-988.947364,-3101.467838,-6382.029475,2.954610,5.959184,-3.355855
13 Feb 2019 08:15:00.000,-899.842725,-2921.214081,-6479.580484,2.985204,6.056733,-3.146996
13 Feb 2019 08:15:30.000,-809.863781,-2738.122115,-6570.819767,3.012892,6.148381,-2.935108
13 Feb 2019 08:16:00.000,-719.098086,-2552.370281,-6655.659532,3.037649,6.234042,-2.720397
13 Feb 2019 08:16:30.000,-627.633923,-2364.139417,-6734.018183,3.059452,6.313635,-2.503070
13 Feb 2019 08:17:00.000,-535.560219,-2173.612686,-6805.820388,3.078282,6.387086,-2.283337
13 Feb 2019 08:17:30.000,-442.966460,-1980.975403,-6870.997147,3.094120,6.454326,-2.061411
13 Feb 2019 08:18:00.000,-349.942605,-1786.414858,-6929.485851,3.106952,6.515292,-1.837504
13 Feb 2019 08:18:30.000,-256.579008,-1590.120140,-6981.230333,3.116767,6.569927,-1.611834
13 Feb 2019 08:19:00.000,-162.966327,-1392.281960,-7026.180919,3.123556,6.618180,-1.384616
13 Feb 2019 08:19:30.000,-69.195442,-1193.092471,-7064.294471,3.127313,6.660006,-1.156070
13 Feb 2019 08:20:00.000,24.642632,-992.745089,-7095.534419,3.128034,6.695366,-0.926415
13 Feb 2019 08:20:30.000,118.456826,-791.434309,-7119.870797,3.125721,6.724227,-0.695871
13 Feb 2019 08:21:00.000,212.156105,-589.355531,-7137.280269,3.120374,6.746561,-0.464661
13 Feb 2019 08:21:30.000,305.649551,-386.704869,-7147.746142,3.112000,6.762349,-0.233005
13 Feb 2019 08:22:00.000,398.846449,-183.678975,-7151.258387,3.100606,6.771575,-0.001125
13 Feb 2019 08:22:30.000,491.656371,19.525147,-7147.813645,3.086203,6.774230,0.230755
13 Feb 2019 08:23:00.000,583.989256,222.710322,-7137.415229,3.068806,6.770312,0.462413
13 Feb 2019 08:23:30.000,675.755502,425.679388,-7120.073124,3.048431,6.759824,0.693628
13 Feb 2019 08:24:00.000,766.866041,628.235381,-7095.803973,3.025096,6.742776,0.924177
13 Feb 2019 08:24:30.000,857.232426,830.181715,-7064.631068,2.998825,6.719184,1.153839
13 Feb 2019 08:25:00.000,946.766913,1031.322369,-7026.584331,2.969641,6.689069,1.382393
13 Feb 2019 08:25:30.000,1035.382543,1231.462065,-6981.700282,2.937573,6.652460,1.609621
13 Feb 2019 08:26:00.000,1122.993223,1430.406453,-6930.022015,2.902650,6.609389,1.835303
13 Feb 2019 08:26:30.000,1209.513808,1627.962294,-6871.599157,2.864906,6.559898,2.059222
13 Feb 2019 08:27:00.000,1294.860177,1823.937637,-6806.487827,2.824376,6.504033,2.281163
13 Feb 2019 08:27:30.000,1378.949318,2018.142005,-6734.750588,2.781099,6.441844,2.500912
13 Feb 2019 08:28:00.000,1461.699403,2210.386566,-6656.456395,2.735114,6.373391,2.718257
13 Feb 2019 08:28:30.000,1543.029867,2400.484322,-6571.680529,2.686465,6.298736,2.932988
13 Feb 2019 08:29:00.000,1622.861483,2588.250277,-6480.504541,2.635199,6.217951,3.144897
